Student_ID,CP,DSA,DBMS,MP,COA,SE,CNS,OS,WEBDEV,AUTOMATA,Preference Of Elective,Alloted Elective,Marks In Alloted Elective,CGPA
SID20164252,64,96,75,70,49,41,70,49,81,52,ML,ML,97,64.7
SID20162362,56,20,67,89,91,100,55,66,45,44,CS,NLP,84,63.3
SID20175732,46,87,58,45,47,62,78,62,85,54,AR_VR,AR_VR,71,62.4
SID20189312,62,45,60,55,90,73,57,72,40,79,CS,NLP,52,63.3
SID20152350,81,49,73,52,53,73,70,73,67,42,ML,NLP,65,63.3
SID20181556,42,65,77,96,43,74,40,59,62,90,IOT,IOT,55,64.8
SID20171588,43,95,98,70,67,68,65,42,56,43,ML,ML,63,64.7
SID20156056,61,76,72,64,45,94,45,40,56,80,ML,NLP,97,63.3
SID20184319,57,50,83,44,41,61,72,46,90,89,ML,NLP,99,63.3
SID20181240,75,50,73,94,78,44,48,72,40,50,AR_VR,AR_VR,57,62.4
SID20161402,57,68,72,92,53,61,56.9,52,43,71,CS,NLP,69,62.59
SID20158325,53,62,100,67,61,44,53,56,84,52,CC,NLP,54,63.2
SID20132838,98,54,66,71,41,49,77,68,84,24,CS,NLP,69,63.2
SID20186109,55,88,65,58,54,53,42,89,49,71,AR_VR,AR_VR,90,62.4
SID20135953,67,41,56,61,63,86,70,88,74,26,CS,NLP,77,63.2
SID20144128,50,61,63,46,60,65,41,59,89,98,CS,NLP,74,63.2
SID20177401,55,92,78,44,62,46,42,100,84,44,ML,ML,71,64.7
SID20162653,40,74,91,50,48,69,77,64,79,40,CS,NLP,49,63.2
SID20136620,41,61,77,67,55,80,58,68,44,72,AR_VR,AR_VR,88,62.3
SID20166546,43,59,100,41,45,55,88,71,59,71,CS,NLP,82,63.2
SID20171587,88,46,68,60,77,48,41,57,80,67,ML,NLP,100,63.2
SID20181880,97,41,96,74,86,68,41,85,99,56,IOT,IOT,47,74.3
SID20188307,91,42,92,82,47,51,98,49,46,49,ML,ML,68,64.7
SID20179212,62,56,70,65,48,54,57,69,62,89,ML,NLP,54,63.2
SID20181888,65,48,83,90,91,54,40,22,95,90,IOT,IOT,46,67.8
SID20186613,62,73,70,83,72,62,84,41,50,48,ML,ML,69,64.5
SID20161277,79,54,54,50,88,43,47,56,70,90,CC,NLP,79,63.1
SID20184955,50,47,78,84,83,57,40,45,57,90,CC,NLP,87,63.1
SID20148193,89,70,58,72,59,19,93,84,53,26,AR_VR,AR_VR,88,62.3
SID20186033,91,77,56,99,49,45,68,66,70,72,SVV,SVV,48,69.3
SID20142086,42,64,80,70,71,83,41,65,89,26,CS,NLP,49,63.1
SID20151986,41,28,84,95,42,56,95,59,90,41,CS,NLP,51,63.1
SID20185533,63,50,100,74,73,100,53,49,63,67,SVV,SVV,88,69.2
SID20185980,77,60,83,53,92,70,59,66,43,89,SVV,SVV,64,69.2
SID20131143,44,74,80,44,95,61,54,90,92,57,SVV,SVV,84,69.1
SID20171488,82,41,66,99,48,47,81,53,87,85,SVV,SVV,80,68.9
SID20182002,99,92,76,45,70,62,44,95,46,60,SVV,SVV,71,68.9
SID20152236,99,83,86,48,52,98,50,47,22,46,CS,NLP,29,63.1
SID20154393,60,52,43,88,52,53,89,66,68,60,CS,NLP,67,63.1
SID20183692,60,53,46,87,62,85,49,65,99,81,SVV,SVV,96,68.7
SID20161269,46,76,40,55,94,81,89,94,58,53,SVV,SVV,56,68.6
SID20174997,71,65,56,64,20,67,84,67,92,99,SVV,SVV,82,68.5
SID20135672,69,49,83,45,80,47,47,83,98,43,ML,ML,91,64.4
SID20168588,89,79,53,51,66,86,46,76,49,49,ML,ML,86,64.4
SID20171608,77,26,64,98,55,49,44,89,72,70,ML,ML,51,64.4
SID20157567,58,52,46,75,83,68,91,79,42,48,ML,ML,89,64.2
SID20167238,67,56,58,74,63,85,59,53,51,76,ML,ML,51,64.2
SID20174578,75,88,45,74,92,42,46,45,80,55,ML,ML,90,64.2
SID20182269,87,82,54,80,67,71,69,56,78,98,NLP,NLP,74,74.2
SID20182272,61,68,47,43,88,45,83,85,69,61,NLP,NLP,97,65
SID20182298,81,91,76,94,21,42,69,75,46,92,NLP,NLP,96,68.7
SID20182309,61,95,44,93,71,74,74,64,75,49,NLP,NLP,74,70
SID20182327,81,53,57,62,75,76,86,53,81,78,NLP,NLP,41,70.2
SID20182382,62,84,57,83,51,90,82,50,52,46,IOT,IOT,56,65.7
SID20182432,56,96,73,92,83,42,66,82,62,65,IOT,IOT,94,71.7
SID20182443,40,95,55,44,76,64,86,47,58,53,IOT,IOT,96,61.8
SID20182445,85,73,44,91,60,45,59,81,98,54,IOT,IOT,77,69
SID20145780,93,47,51,53,63,77,81,67,49,60,ML,ML,59,64.1
SID20151805,45,55,78,75,52,82,49,99,57,49,ML,ML,90,64.1
SID20185967,57,78,56,41,61,99,72,86,91,44,SVV,SVV,99,68.5
SID20176033,97,47,63,60,76,52,80,72,57,79,SVV,SVV,51,68.3
SID20176113,41,48,76,60,51,97,92,94,50,74,SVV,SVV,59,68.3
SID20158762,66,86,55,81,48,73,55,79,22,66,CS,NLP,96,63.1
SID20176171,63,90,65,42,70,46,48,70,65,72,ML,NLP,78,63.1
SID20167836,43,63,70,44,76,90,74,64,93,65,SVV,SVV,56,68.2
SID20182710,43,72,58,92,67,70,73,67,46,94,SVV,SVV,96,68.2
SID20172029,44,42,49,74,77,98,92,60,81,63,SVV,SVV,66,68
SID20181215,69,90,56,22,24,76,86,51,72,95,ML,ML,92,64.1
SID20175840,81,48,26,42,65,95,58,98,60,57,CC,NLP,84,63
SID20183343,57,74,80,42,41,70,53,58,70,85,CC,NLP,72,63
SID20174167,79,40,40,55,68,79,94,73,48,54,CS,NLP,48,63
SID20178715,66,91,61,45,53,94,41,54,67,58,CS,NLP,82,63
SID20154158,51,60,57,55,74,49,87,49,52,95,CC,NLP,68,62.9
SID20182856,68,93,77,84,60,88,93,95,64,80,NLP,NLP,66,80.2
SID20182882,60,89,98,46,72,85,71,43,81,88,NLP,NLP,85,73.3
SID20182891,72,73,48,40,41,82,79,97,89,63,NLP,NLP,78,68.4
SID20182898,64,48,65,74,68,88,53,41,91,74,NLP,NLP,68,66.6
SID20182928,72,74,100,68,41,43,77,73,58,56,NLP,NLP,67,66.2
SID20182951,52,90,46,70,93,94,61,53,89,84,IOT,IOT,64,73.2
SID20182953,88,85,75,95,51,99,90,83,53,99,IOT,IOT,65,81.8
SID20182955,41,82,56,86,45,40,64,56,58,59,IOT,IOT,82,58.7
SID20182958,42,24,93,69,43,63,72,67,87,59,IOT,IOT,94,61.9
SID20136798,54,44,42,80,86,48,43,98,71,63,CS,SVV,58,62.9
SID20172302,86,59,69,76,51,48,63,59,40,78,CS,SVV,47,62.9
SID20176777,93,55,76,80,59,78,94,40,40,65,SVV,SVV,58,68
SID20168931,77,96,46,44,71,56,67,71,69,82,SVV,SVV,54,67.9
SID20186115,55,41,93,98,59,60,57,78,80,56,SVV,SVV,95,67.7
SID20133955,52,54,71,81,87,59,55,23,57,90,ML,SVV,100,62.9
SID20185003,59,58,67,52,93,71,57,47,26,99,ML,SVV,49,62.9
SID20169943,43,46,67,58,40,78,94,82,88,80,SVV,SVV,84,67.6
SID20189858,72,83,90,53,68,45,89,68,60,47,SVV,SVV,50,67.5
SID20184930,70,99,40,65,47,60,60.7,96,47,83,SVV,SVV,52,66.77
SID20158611,74,54,94,84,47,66,56.6,43,40,64,ML,SVV,76,62.26
SID20133809,91,43,76,53,90,42,61,44,49,79,CC,SVV,87,62.8
SID20163089,79,41,55,74,83,62,60,57,62,55,CC,SVV,75,62.8
SID20179850,76,73,66,43,83,52,50,69,47,69,CC,SVV,93,62.8
SID20133184,53,73,69,45,88,43,87,42,60,68,CS,SVV,52,62.8
SID20135700,56,89,65,43,77,71,48,46,65,68,CS,SVV,56,62.8
SID20144608,67,59,70,86,52,70,43,69,48,64,CS,SVV,88,62.8
SID20165128,47,43,80,58,48,42,80,83,60,81,AR_VR,AR_VR,71,62.2
SID20186800,78,50,89,43,71,70,47,70,46,64,ML,SVV,77,62.8
SID20161794,60,67,47,22,28,63,86,76,94,84,CS,SVV,79,62.7
SID20183436,43,56,100,79,69,48,41,65,100,51,IOT,IOT,75,65.2
SID20177636,70,60,57,56,99,60,40,54,60,71,CS,SVV,89,62.7
SID20181233,41,41,55,42,41,99,53,70,90,95,CS,SVV,42,62.7
SID20183535,57,84,42,80,75,82,41,96,57,92,IOT,IOT,69,70.6
SID20142853,74,56,48,80,96,53,44,51,45,79,CC,SVV,73,62.6
SID20145982,51,53,40,58,71,82,83,51,44,93,CC,SVV,57,62.6
SID20138692,44,57,51,21,60,76,99,74,77,67,CS,SVV,100,62.6
SID20175922,71,73,24,42,84,41,62,56,95,74,AR_VR,AR_VR,79,62.2
SID20167763,88,91,44,48,95,55,44,75,83,51,SVV,SVV,60,67.4
SID20146524,73,57,60,86,64,66,64,65,50,41,CS,SVV,76,62.6
SID20154116,48,78,80,58,41,41,83,57,72,68,ML,SVV,83,62.6
SID20169901,67,56,50,52,54,67,77,94,97,60,SVV,SVV,78,67.4
SID20171484,19,100,54,50,67,98,95,40,86,65,SVV,SVV,58,67.4
SID20184196,61,68,58,96,78,44,45,84,48,92,SVV,SVV,86,67.4
SID20169134,76,51,40,45,73,97,68,61,81,81,SVV,SVV,86,67.3
SID20185474,97,58,47,59,52,62,48,61,93,96,SVV,SVV,52,67.3
SID20165339,69,62,54,68,70,53,53,74,57,66,ML,SVV,79,62.6
SID20166791,63,72,41,94,68,74,55,42,51,65,CC,SVV,98,62.5
SID20182031,40,92,65,68,43,90,98,57,58,60,SVV,SVV,41,67.1
SID20183690,52,71,65,60,91,83,46,69,82,50,SVV,SVV,61,66.9
SID20148196,76,66,87,24,99,64,83,48,73,47,SVV,SVV,44,66.7
SID20134428,73,57,86,45,96,59,47,50,41,71,CS,SVV,97,62.5
SID20152718,41,50,100,98,49,53,65,51,64,54,ML,SVV,85,62.5
SID20132939,55,73,46,67,44,64,73,44,67,91,CC,SVV,60,62.4
SID20189105,60,47,50,77,65,84,58,42,76,65,CC,SVV,78,62.4
SID20133223,58,93,48,59,68,52,96,43,65,42,CS,SVV,70,62.4
SID20149269,79,40,93,83,51,46,52,46,78,56,CS,SVV,40,62.4
SID20183932,94,42,87,78,100,90,64,57,64,70,NLP,NLP,40,74.6
SID20183940,78,41,75,67,98,81,58,65,79,56,NLP,NLP,66,69.8
SID20183945,43,70,74,65,88,68,80,72,75,87,NLP,NLP,46,72.2
SID20183954,57,83,48,99,50,53,76,86,23,45,NLP,NLP,61,62
SID20183970,80,64,43,78,58,97,72,77,88,96,NLP,NLP,67,75.3
SID20183997,71,73,78,87,67,98,87,100,76,68,IOT,IOT,89,80.5
SID20184008,64,58,80,59,89,64,76,83,59,53,IOT,IOT,50,68.5
SID20184025,64,55,56,73,95,56,90,86,83,87,IOT,IOT,79,74.5
SID20184034,58,84,63,51,94,72,48,65,84,87,IOT,IOT,54,70.6
SID20167503,86,79,63,82,52,40,55,57,63,47,CS,SVV,54,62.4
SID20179941,68,45,62,70,75,74,51,41,52,85,CS,SVV,93,62.3
SID20167508,99,72,45,87,54,52,95,51,48,64,SVV,SVV,92,66.7
SID20184935,46,78,74,46,88,62,68,65,54,86,SVV,SVV,88,66.7
SID20176492,66,83,78,77,43,49,73,76,71,50,SVV,SVV,95,66.6
SID20169702,81,52,50,54,98,61,45,60,76,46,ML,SVV,94,62.3
SID20166092,76,65,84,58,44,47,66,49,71,62,CC,SVV,76,62.2
SID20184111,87,94,42,40,79,71,84,59,54,56,SVV,SVV,95,66.6
SID20169102,77,64,76,40,74,46,99,50,65,74,SVV,SVV,67,66.5
SID20183774,48,72,49,58,89,90,50,100,56,52,SVV,SVV,99,66.4
SID20178799,91,86,72,40,58,50,55,52,45,73,CC,SVV,71,62.2
SID20139964,45,74,57,41,94,95,60,25,82,49,CS,SVV,82,62.2
SID20174123,54,66,93,43,63,54,65,93,46,45,CS,SVV,68,62.2
SID20179058,54,90,52,91,50,47,77,53,47,61,CS,SVV,46,62.2
SID20167145,76,94,41,57,53,85,40,57,41,76,AR_VR,AR_VR,44,62
SID20179733,89,81,91,40,59,70,45,57,41,49,CS,SVV,68,62.2
SID20147221,62,44,43,57,79,42,90,66,44,94,CC,SVV,53,62.1
SID20184311,79,79,94,85,61,63,88,44,76,59,IOT,IOT,44,72.8
SID20177121,84,90,59,48,58,46,58,51,54,73,CC,SVV,77,62.1
SID20181909,69,62,55,45,59,65,78,60,68,60,CC,SVV,43,62.1
SID20184366,60,70,50,62,87,74,89,65,41,79,IOT,IOT,80,67.7
SID20131364,89,69,23,58,65,60,63,70,57,67,CS,SVV,57,62.1
SID20134900,91,98,43,48,79,44,73,43,62,40,CS,SVV,65,62.1
SID20135449,48,84,98,93,27,71,71,24,43,62,CS,SVV,42,62.1
SID20137797,85,73,82,47,83,50,41,66,42,50,AR_VR,AR_VR,99,61.9
SID20175491,44,92,55,60,93,83,69,48,41,78,SVV,SVV,95,66.3
SID20158836,83,48,68,60,47,83,40,68,72,52,CS,SVV,67,62.1
SID20175842,51,77,53,100,48,84,58,49,45,56,CS,SVV,84,62.1
SID20161188,92,81,94,45,41,53,52,81,70,52,SVV,SVV,89,66.1
SID20133807,64,100,73,46,92,45,64,55,44,73,SVV,SVV,49,65.6
SID20184528,64,40,78,72,43,53,75,63,88,79,SVV,SVV,96,65.5
SID20152812,41,67,62,55,57,48,96,62,98,68,SVV,SVV,66,65.4
SID20171483,56,72,68,88,67,84,73,55,45,46,SVV,SVV,88,65.4
SID20146748,93,77,53,60,49,59,66,41,70,52,CC,SVV,42,62
SID20186591,63,46,47,42,61,95,74,95,49,48,CC,SVV,87,62
SID20168502,43,86,78,52,79,51,62,61,46,95,SVV,SVV,44,65.3
SID20184182,97,43,45,96,49,62,54,72,57,77,SVV,SVV,54,65.2
SID20133527,44,71,54,50,92,98,67,50,65,59,SVV,SVV,61,65
SID20138981,67,93,44,89,46,46,25,44,86,80,CS,SVV,91,62
SID20154907,82,47,68,67,46,87,49,61,47,66,ML,SVV,68,62
SID20181898,83,66,63,19,59,90,59,42,48,91,ML,SVV,51,62
SID20137809,51,86,40,46,81,42,65,46,67,95,CC,SVV,77,61.9
SID20145874,93,59,62,52,44,83,69,59,43,55,CC,SVV,82,61.9
SID20172178,71,68,52,54,81,79,51,53,51,59,CC,SVV,58,61.9
SID20184775,73,62,43,76,88,68,67,60,64,98,NLP,NLP,62,69.9
SID20184791,96,69,75,46,100,63,77,81,85,49,NLP,NLP,55,74.1
SID20184796,43,86,68,89,94,48,88,90,70,99,NLP,NLP,68,77.5
SID20184810,60,100,60,42,89,100,88,89,52,72,NLP,NLP,100,75.2
SID20184814,58,91,66,46,90,82,77,84,87,29,NLP,NLP,70,71
SID20184817,55,51,97,94,91,48,40,91,90,82,IOT,IOT,86,73.9
SID20184821,52,61,70,82,63,65,91,83,62,59,IOT,IOT,55,68.8
SID20184842,96,97,40,86,87,85,100,78,56,82,IOT,IOT,61,80.7
SID20184875,48,83,98,99,48,89,52,77,92,46,IOT,IOT,45,73.2
SID20186760,48,41,55,97,64,56,97,47,54,60,CS,SVV,70,61.9
SID20182761,93,47,66,47,45,47,65,76,49,84,ML,SVV,79,61.9
SID20183111,48,86,80,96,58,57,49,66,51,59,SVV,SVV,41,65
SID20168123,57,78,59,84,49,62,63,61,56,79,SVV,SVV,80,64.8
SID20183637,72,86,57,67,53,61,52,57,51,89,SVV,SVV,76,64.5
SID20188500,52,46,78,46,49,67,55,100,73,53,ML,SVV,80,61.9
SID20136416,83,51,79,88,46,68,45,55,52,51,CC,SVV,88,61.8
SID20131220,98,41,44,47,71,65,42,70,87,77,SVV,SVV,86,64.2
SID20175812,41,41,48,86,77,99,41,83,43,83,SVV,SVV,68,64.2
SID20167560,82,54,67,89,44,63,76,55,55,56,SVV,SVV,70,64.1
SID20189376,61,69,64,66,52,74,87,69,27,49,CS,SVV,60,61.8
SID20134659,63,48,84,23,98,83,66,44,45,64,ML,SVV,64,61.8
SID20158712,93,49,59,78,71,44,55.6,67,49,46,ML,SVV,59,61.16
SID20133690,77,58,42,64,61,40,98,78,58,41,CC,SVV,75,61.7
SID20166492,70,75,52,75,87,23,55.7,68,50,57,AR_VR,AR_VR,66,61.27
SID20142286,60,76,53,62,50,72,67,86,49,42,CC,SVV,62,61.7
SID20135873,92,77,42,42,72,53,46,48,72,73,CS,SVV,91,61.7
SID20185208,85,94,83,64,98,44,48,59,67,43,IOT,IOT,40,68.5
SID20138866,71,59,45,75,65,46,72,75,64,45,CS,SVV,68,61.7
SID20178022,41,76,41,66,53,73,57,71,78,61,CS,SVV,48,61.7
SID20185238,56,42,85,58,91,63,76,71,53,46,IOT,IOT,99,64.1
SID20135822,87,42,45,99,90,61,42,44,59,48,ML,SVV,71,61.7
SID20186881,64,85,44,51,78,66,58,40,43,88,ML,SVV,70,61.7
SID20135002,48,86,67,100,65,27,59,80,42,42,CC,SVV,94,61.6
SID20161821,89,63,50,43,62,92,77,42,52,47,AR_VR,AR_VR,91,61.7
SID20176096,61,74,78,52,75,76,62,49,48,65,SVV,SVV,88,64
SID20179441,78,46,57,48,75,73,69,42,53,75,CC,SVV,84,61.6
SID20137184,64,72,48,65,65,49,52,65,69,67,CS,SVV,41,61.6
SID20169047,46,69,48,65,53,99,79,40,45,94,SVV,SVV,41,63.8
SID20183050,44,78,62,42,93,63,56,51,83,66,SVV,SVV,84,63.8
SID20189887,43,69,62,70,69,60,91,44,55,75,SVV,SVV,84,63.8
SID20182163,64,63,91,90,55,48,50,49,48,79,SVV,SVV,96,63.7
SID20168119,59,87,44,58,63,43,58,76,94,54,SVV,SVV,100,63.6
SID20165522,65,43,74,83,40,59,68,70,19,95,CS,SVV,65,61.6
SID20173995,73,80,49,54,55,49,73,69,63,51,ML,SVV,69,61.6
SID20183735,68,40,65,66,53,63,42,55,86,96,SVV,SVV,71,63.4
SID20171970,43,41,48,84,92,49,40,81,79,76,SVV,SVV,96,63.3
SID20182750,65,93,53,46,91,55,45,43,69,73,SVV,SVV,56,63.3
SID20138150,62,49,64,71,52,46,95,55,73,48,CC,SVV,47,61.5
SID20151149,85,76,48,54,85,59,44,62,53,49,CS,SVV,95,61.5
SID20173535,52,63,48,42,88,43,74,47,58,100,CS,SVV,64,61.5
SID20183262,79,46,43,74,50,81,79,25,76,62,CS,SVV,93,61.5
SID20189126,64,70,50,64,66,54,62,42,68,75,CS,SVV,98,61.5
SID20136298,44,49,89,56,45,91,82,50,54,55,ML,SVV,79,61.5
SID20185780,96,60,73,99,88,92,73,64,77,89,NLP,NLP,46,81.1
SID20185788,83,45,57,50,60,52,80,83,40,75,NLP,NLP,85,62.5
SID20185803,65,76,90,87,100,94,40,92,52,66,NLP,NLP,55,76.2
SID20185816,89,52,75,68,47,83,68,51,78,56,NLP,NLP,93,66.7
SID20185845,79,86,40,43,97,64,97,49,60,53,NLP,NLP,76,66.8
SID20185850,71,59,83,78,45,52,46,68,40,89,IOT,IOT,45,63.1
SID20185899,91,69,87,72,69,79,84,55,79,78,IOT,IOT,54,76.3
SID20185932,42,90,87,43,76,75,74,82,87,91,IOT,IOT,51,74.7
SID20185946,50,44,63,86,52,53,49,88,57,87,IOT,IOT,63,62.9
SID20163695,41,76,98,45,54,65,86,74,54,22,ML,SVV,94,61.5
SID20182778,64,64,83,45,44,81,67,51,67,49,ML,SVV,53,61.5
SID20133822,58,51,46,94,78,72,94,44,45,50,SVV,SVV,91,63.2
SID20159589,52,70,50,57,65,88,70,58,60,54,SVV,SVV,64,62.4
SID20184555,99,44,40,46,92,62,43,72,62,63,SVV,SVV,59,62.3
SID20148562,71,64,51,41,87,91,55,40,62,52,CC,SVV,90,61.4
SID20158659,65,45,46,46,84,93,47,64,52,72,CC,SVV,47,61.4
SID20184583,65,78,91,59,45,23,75,56,98,23,SVV,SVV,67,61.3
SID20169450,41,97,46,94,47,44,46,77,74,41,SVV,SVV,53,60.7
SID20148149,60,81,59,41,92,51,45,49,49,79,SVV,SVV,89,60.6
SID20164811,53,53,52,60,48,75,43,76,64,90,CC,SVV,78,61.4
SID20186100,100,64,73,59,98,63,85,56,85,94,NLP,NLP,75,77.7
SID20165640,52,54,60,43,75,57,41,74,80,79,AR_VR,AR_VR,98,61.5
SID20184697,74,88,55,46,53,64,78,48,44,41,SVV,SVV,59,59.1
SID20153337,69,48,75,46,59,51,40,76,66,84,CS,SVV,73,61.4
SID20154579,44,94,44,53,60,47,75,85,52,60,CS,SVV,45,61.4
SID20172466,65,52,97,50,70,56,74,50,56,45,AR_VR,AR_VR,60,61.5
SID20186189,62,51,56,46,48,50,76,60,93,49,SVV,SVV,77,59.1
SID20181603,77,52,63,52,56,53,44,82,73,62,CS,SVV,40,61.4
SID20143347,52,61,93,89,68,45,91,50,42,23,ML,SVV,40,61.4
SID20186236,74,79,76,77,70,80,53,64,48,89,IOT,IOT,47,71
SID20141153,54,45,96,63,43,52,64,73,83,40,CS,SVV,60,61.3
SID20186253,82,47,76,65,69,93,64,58,55,76,NLP,NLP,72,68.5
SID20142797,62,47,67,99,58,50,44,74,47,66,AR_VR,AR_VR,48,61.4
SID20176045,26,65,73,87,64,63,53,74,54,54,CS,SVV,61,61.3
SID20177180,57,43,90,76,61,42,42,74,50,78,CS,SVV,100,61.3
SID20133520,53,49,42,96,76,70,90,42,42,53,AR_VR,AR_VR,79,61.3
SID20144639,69,51,73,24,82,79,48,47,66,73,CC,SVV,78,61.2
SID20174707,76,55,54,54,50,43,89,51,46,94,CS,SVV,78,61.2
SID20186409,77,61,52,46,88,47,42,65,100,60,IOT,IOT,56,63.8
SID20143427,51,55,70,45,45,43,82,72,74,75,ML,SVV,64,61.2
SID20186450,89,61,73,98,69,55,45,95,43,67,NLP,NLP,63,69.5
SID20149518,53,69,49,96,79,50,48,50,60,59,AR_VR,AR_VR,42,61.3
SID20168164,41,43,48,85,64,94,41,42,84,70,ML,SVV,92,61.2
SID20131764,47,98,79,42,44,68,48,68,43,74,CC,SVV,58,61.1
SID20141655,40,59,63,70,84,51,53,98,49,45,AR_VR,AR_VR,84,61.2
SID20154070,66,55,55,60,53,43,45,88,54,92,CC,SVV,40,61.1
SID20154520,55,62,45,92,46,45,81,50,65,70,CC,SVV,49,61.1
SID20186610,44,48,41,72,74,60,95,58,44,75,IOT,IOT,93,61.1
SID20164962,66,63,93,45,79,80,41,42,60,42,CC,SVV,80,61.1
SID20171878,59,56,46,77,42,62,58,62,59,90,CC,SVV,50,61.1
SID20188111,72,89,47,42,98,45,66,64,46,43,AR_VR,AR_VR,91,61.2
SID20176946,78,42,62,42,57,83,41,57,74,75,CC,SVV,87,61.1
SID20178998,54,68,60,96,50,62,60,62,44,55,CS,SVV,83,61.1
SID20173526,60,51,26,49,85,95,56,46,97,46,ML,SVV,82,61.1
SID20186733,88,99,76,51,49,45,60,59,71,40,IOT,IOT,66,63.8
SID20135226,40,92,57,40,54,44,60,83,49,91,CC,SVV,72,61
SID20132217,52,47,58,69,40,72,62,81,88,40,CC,SVV,63,60.9
SID20135919,87,96,40,51,60,51,57,50,65,52,CS,SVV,97,60.9
SID20149733,93,54,21,69,67,53,70,79,42,61,CS,SVV,86,60.9
SID20151485,52,50,95,51,59,64,67,52,69,51,AR_VR,AR_VR,42,61
SID20159033,41,59,45,46,73,50,87,88,78,42,CS,SVV,48,60.9
SID20163480,61,48,86,44,42,53,99,46,55,75,CS,SVV,72,60.9
SID20177616,47,47,50,64,73,41,84,81,65,56,AR_VR,AR_VR,50,60.8
SID20171153,45,58,60,83,68,56,80,58,54,47,CS,SVV,41,60.9
SID20184140,53,78,48,94,50,76,57,41,53,59,CS,SVV,52,60.9
SID20139097,74,42,44,40,78,50,75,49,83,74,ML,SVV,84,60.9
SID20165263,78,84,45,51,47,72,75,46,47,64,ML,SVV,77,60.9
SID20181596,65,46,45,83,41,49,98,92,62,26,AR_VR,AR_VR,55,60.7
SID20187728,25,57,44,64,73,83,80,48,66,69,ML,SVV,46,60.9
SID20187854,55,86,71,76,54,41,42,57,72,55,ML,SVV,73,60.9
SID20149602,89,76,43,45,61,60,47,59,65,63,CS,SVV,82,60.8
SID20187016,65,94,69,71,82,69,76,42,49,94,IOT,IOT,86,71.1
SID20189682,80,43,67,57,58,83,43,72,47,57,CS,SVV,98,60.7
SID20154568,41,50,89,90,56,40,62,75,22,81,CC,SVV,86,60.6
SID20133388,47,57,44,67,58,66,99,60,51,57,CS,SVV,60,60.6
SID20179119,41,68,50,47,81,55,76,56,82,50,AR_VR,AR_VR,55,60.6
SID20147770,44,93,43,59,52,85,54,45,57,74,CS,SVV,45,60.6
SID20166006,63,40,23,69,45,61,62,54,91,98,CS,SVV,59,60.6
SID20179287,98,56,59,45,62,48,58,28,69,83,CS,SVV,89,60.6
SID20144620,61,58,87,64,71,56,41,66,46,56,ML,SVV,96,60.6
SID20187248,58,47,51,60,91,75,84,61,47,72,IOT,IOT,48,64.6
SID20151704,58,47,60,81,67,43,81,68,59,42,ML,SVV,62,60.6
SID20153420,83,74,64,40,65,59,53,67,48,53,ML,SVV,55,60.6
SID20146319,84,28,53,96,51,20,76,91,52,54,CS,SVV,45,60.5
SID20161752,65,49,44,68,53,84,54.5,73,50,59,AR_VR,AR_VR,46,59.95
SID20137140,70,99,46,69,43,55,56,57,47,60,AR_VR,AR_VR,46,60.2
SID20159004,77,56,86,44,66,53,65,60,53,45,CS,SVV,82,60.5
SID20177480,80,40,54,43,61,53,50,52,98,74,CS,SVV,63,60.5
SID20187448,77,63,64,97,61,45,95,82,59,88,IOT,IOT,82,73.1
SID20135090,62,90,56,49,83,49,55,63,40,57,CS,SVV,63,60.4
SID20139878,72,69,51,62,63,52,65,49,59,62,CS,SVV,98,60.4
SID20142263,64,68,45,41,45,49,67,65,67,91,AR_VR,AR_VR,96,60.2
SID20152516,66,66,58,56,62,67,78,46,51,54,CS,SVV,90,60.4
SID20157835,56,66,69,45,48,66,50,49,80,75,CS,SVV,43,60.4
SID20164359,44,43,74,77,66,70,48,46,78,54,AR_VR,AR_VR,89,60
SID20162825,42,82,58,65,64,67,53,25,80,68,CS,SVV,92,60.4
SID20144831,40,56,59,54,52,56,77,86,80,44,ML,SVV,87,60.4
SID20187596,86,76,83,100,76,88,78,80,40,93,IOT,IOT,83,80
SID20163612,57,82,56,53,51,86,41,47,71,59,CC,SVV,52,60.3
SID20139613,91,44,48,73,47,70,65,59,50,56,CS,SVV,98,60.3
SID20179830,44,46,75,79,19,44,54,85,89,59,AR_VR,AR_VR,94,59.4
SID20158648,47,56,56,66,76,63,40,42,80,77,CS,SVV,70,60.3
SID20179288,67,47,70,55,57,59,65,68,57,58,ML,SVV,80,60.3
SID20135793,42,46,54,92,54,91,46,68,83,26,CS,SVV,68,60.2
SID20187692,79,71,84,66,58,43,81,44,65,57,IOT,IOT,89,64.8
SID20153506,50,65,40,87,40,92,52,61,47,68,CS,SVV,100,60.2
SID20134792,74,44,54,45,62,72,55,50,55,90,CS,SVV,41,60.1
SID20141979,95,45,81,50,59,44,45,60,54,68,CS,SVV,47,60.1
SID20163404,40,51,100,67,65,62,55,66,46,49,CS,SVV,97,60.1
SID20149584,82,49,95,44,50,44,42,63,41,90,CC,SVV,73,60
SID20132422,49,51,62,87,50,97,47,40,45,71,CC,SVV,51,59.9
SID20138475,21,65,41,97,100,50,47,96,58,24,AR_VR,AR_VR,100,59.9
SID20172073,62,83,41,58,48,66,46,82,70,43,CC,SVV,90,59.9
SID20153998,51,43,62,77,85,49,43,63,66,60,CS,SVV,72,59.9
SID20187807,58,60,47,65,43,66,70,91,62,77,IOT,IOT,45,63.9
SID20176711,43,64,53,85,57,86,42,60,67,42,ML,SVV,79,59.9
